"year","month","month_num","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms"
1971,"May",5,0.563863636363636,0.547931818181818,5.86363636363636,-10.4695454545455,0.795454545454545,0.0520272727272727,0.422909090909091,0.0290558861363636,0.212181818181818,0.689636363636364,116.740409090909,202438.227272727
1971,"June",6,0.560190476190476,0.564238095238095,5.38095238095238,-9.62640476190476,0.833333333333333,0.0522976190476191,0.377276673809524,0.0266118069047619,0.232759523809524,0.670928571428571,117.408904761905,200926.023809524
1971,"July",7,0.541025641025641,0.591871794871795,5.87179487179487,-9.08182051282051,0.82051282051282,0.0488307692307692,0.418900520512821,0.0170687238461538,0.281748717948718,0.704205128205128,116.507641025641,193775.128205128
1971,"August",8,0.565472222222222,0.629777777777778,5.72222222222222,-8.53136111111111,0.805555555555556,0.0630777777777778,0.353947786111111,0.0196191472222222,0.275538888888889,0.734305555555556,120.094777777778,198269.25
1971,"September",9,0.580333333333333,0.608809090909091,4.90909090909091,-9.67139393939394,0.757575757575758,0.078769696969697,0.281362727272727,0.0693736587878788,0.197312121212121,0.740090909090909,117.856787878788,194056.181818182
1971,"October",10,0.560446153846154,0.588274358974359,4.66666666666667,-9.88084615384615,0.769230769230769,0.0766692307692308,0.332183846153846,0.0929959823076923,0.190374358974359,0.68174358974359,116.692128205128,197258.435897436
1971,"November",11,0.557697777777778,0.617822222222222,5.44444444444444,-9.47575555555555,0.711111111111111,0.0779711111111111,0.326513111111111,0.0909566837777778,0.175544444444444,0.670377777777778,117.878511111111,205150.622222222
1971,"December",12,0.532095652173913,0.567760869565217,5.76086956521739,-9.89091304347826,0.652173913043478,0.0675934782608696,0.368643152173913,0.149162471521739,0.170895652173913,0.620434782608696,116.21602173913,203027.326086957
1972,"January",1,0.5253,0.571020833333333,5.625,-10.2534791666667,0.604166666666667,0.0584208333333333,0.381760729166667,0.12714403375,0.1621125,0.623958333333333,117.008625,196735.875
1972,"February",2,0.518,0.549071428571429,5.78571428571429,-10.7836904761905,0.5,0.0490761904761905,0.426569523809524,0.10019117452381,0.176028571428571,0.569214285714286,121.397285714286,211637.857142857
1972,"March",3,0.517304347826087,0.55454347826087,5.3695652173913,-10.7059347826087,0.608695652173913,0.0478152173913044,0.349884782608696,0.0994162491304348,0.165073913043478,0.630454347826087,124.579673913043,206378.52173913
1972,"April",4,0.543512195121951,0.566512195121951,5,-10.2956585365854,0.731707317073171,0.0487634146341463,0.384235853658537,0.0545813865853659,0.168370731707317,0.637631707317073,120.180926829268,212904.975609756
1972,"May",5,0.534128205128205,0.530523076923077,4.79487179487179,-11.4147179487179,0.897435897435897,0.0549846153846154,0.43268841025641,0.0600656112820513,0.19714358974359,0.626587179487179,116.79041025641,212130.256410256
1972,"June",6,0.5005,0.528509523809524,4.83333333333333,-11.083,0.952380952380952,0.0563880952380952,0.416757952380952,0.0711186904761905,0.210111904761905,0.567092857142857,117.634261904762,224055.80952381
1972,"July",7,0.496613636363636,0.533190909090909,5.18181818181818,-11.00725,0.840909090909091,0.0498931818181818,0.428928045454545,0.0965085954545455,0.201872727272727,0.561634090909091,123.102090909091,216598.454545455
1972,"August",8,0.517872340425532,0.585965957446808,5.5531914893617,-10.1207234042553,0.829787234042553,0.0585404255319149,0.398078170212766,0.109725242978723,0.209885106382979,0.614402127659574,123.634191489362,212184.872340426
1972,"September",9,0.511804347826087,0.600760869565217,5.34782608695652,-9.75223913043478,0.760869565217391,0.0554586956521739,0.379796217391304,0.141011845869565,0.213539130434783,0.635432608695652,125.104304347826,209052.586956522
1972,"October",10,0.5198,0.630875,4.975,-9.559075,0.7,0.055805,0.275962375,0.08326911525,0.1959625,0.68155,131.1198,209533.9
1972,"November",11,0.513088235294118,0.603882352941176,5.38235294117647,-8.9044705882353,0.705882352941177,0.0456176470588235,0.301639382352941,0.0818584814705882,0.165017647058824,0.669617647058824,127.234558823529,199413.735294118
1972,"December",12,0.515,0.635,5.75757575757576,-7.85409090909091,0.727272727272727,0.0448515151515151,0.301222393939394,0.149221873030303,0.17240303030303,0.654572727272727,116.505606060606,204390.606060606
1973,"January",1,0.542416666666667,0.657722222222222,5.94444444444444,-8.30733333333333,0.777777777777778,0.0606083333333333,0.330363888888889,0.153339886388889,0.180713888888889,0.679305555555556,121.841861111111,229800.972222222
1973,"February",2,0.525775,0.616275,5.3,-9.160475,0.825,0.05862,0.37426075,0.15523235475,0.1861725,0.606525,123.501775,229924.425
1973,"March",3,0.492131578947368,0.6105,5.23684210526316,-9.41013157894737,0.894736842105263,0.0557184210526316,0.331060526315789,0.155196762631579,0.207913157894737,0.559605263157895,126.441631578947,227244.052631579
1973,"April",4,0.523075,0.582925,5.475,-9.84665,0.8,0.0449525,0.311335,0.1528400285,0.2192575,0.54445,118.80865,214773.45
1973,"May",5,0.549255813953488,0.587348837209302,5.72093023255814,-10.4573023255814,0.744186046511628,0.0580837209302326,0.352653953488372,0.103380186976744,0.248320930232558,0.57206976744186,121.48488372093,219030.837209302
1973,"June",6,0.558734693877551,0.610122448979592,5.26530612244898,-10.3699387755102,0.795918367346939,0.0576,0.293322653061225,0.0775635555102041,0.238957142857143,0.601551020408163,121.522,216889.408163265
1973,"July",7,0.547813953488372,0.634348837209302,4.58139534883721,-10.3231395348837,0.837209302325581,0.0696581395348837,0.28392976744186,0.0977065025581395,0.236279069767442,0.624,124.892534883721,218980.325581395
1973,"August",8,0.530428571428571,0.627571428571429,4.80952380952381,-9.73240476190476,0.857142857142857,0.0721738095238095,0.31587680952381,0.0825518064285714,0.196988095238095,0.581666666666667,124.255380952381,222371.523809524
1973,"September",9,0.526844444444444,0.578266666666667,4.55555555555556,-9.96022222222222,0.866666666666667,0.0677222222222222,0.3880048,0.0900609488888889,0.199795555555556,0.606177777777778,125.800288888889,221147.2
1973,"October",10,0.5282,0.59945,5.075,-9.905875,0.825,0.0582975,0.3560292,0.13896327775,0.2017025,0.63665,120.7748,225571.925
1973,"November",11,0.51765,0.62315,4.25,-9.5749,0.825,0.0459275,0.311614,0.11243277775,0.2383075,0.632,118.274725,217040.475
1973,"December",12,0.502461538461539,0.603205128205128,3.84615384615385,-9.70074358974359,0.794871794871795,0.0435615384615385,0.343068717948718,0.07584679,0.238233333333333,0.570435897435897,119.196102564103,216778.692307692
1974,"January",1,0.519208333333333,0.5998125,4.41666666666667,-9.88160416666667,0.833333333333333,0.0542625,0.358389375,0.0801380197916667,0.224391666666667,0.578708333333333,119.031166666667,216556.4375
1974,"February",2,0.5388,0.605888888888889,4.66666666666667,-10.2054222222222,0.822222222222222,0.0611422222222222,0.342266444444444,0.0713655475555556,0.218368888888889,0.606911111111111,123.440177777778,211278.511111111
1974,"March",3,0.549175,0.6053,5.025,-9.96455,0.8,0.0675275,0.37863175,0.0790117455,0.21164,0.59895,126.49595,213195.025
1974,"April",4,0.526181818181818,0.634484848484849,4.36363636363636,-9.09872727272727,0.878787878787879,0.0619272727272727,0.400047363636364,0.0716637321212121,0.259206060606061,0.589575757575758,125.447606060606,198769.121212121
1974,"May",5,0.518542857142857,0.583971428571429,4.4,-10.0471714285714,0.914285714285714,0.0745457142857143,0.433210371428571,0.0925735951428571,0.26846,0.594,124.212457142857,207226.4
1974,"June",6,0.53975,0.630575,4.25,-9.5582,0.9,0.0740775,0.359044275,0.059801684,0.2493925,0.6205,123.64195,217341.8
1974,"July",7,0.533904761904762,0.640452380952381,5.02380952380952,-9.72864285714286,0.833333333333333,0.061847619047619,0.253888761904762,0.0468031228571429,0.226614285714286,0.663095238095238,125.846738095238,219882.952380952
1974,"August",8,0.569733333333333,0.651022222222222,5.31111111111111,-9.27466666666667,0.888888888888889,0.0593711111111111,0.306853955555556,0.0413335571111111,0.229462222222222,0.709288888888889,123.366822222222,209828.755555556
1974,"September",9,0.5928,0.639911111111111,5.62222222222222,-9.47755555555556,0.844444444444444,0.0529911111111111,0.342413555555556,0.0290693722222222,0.212237777777778,0.705711111111111,119.610555555556,209341.333333333
1974,"October",10,0.577179487179487,0.642769230769231,6,-9.01587179487179,0.846153846153846,0.0538589743589744,0.355721794871795,0.0203830494871795,0.243117948717949,0.642051282051282,119.760923076923,199671.051282051
1974,"November",11,0.565666666666667,0.652358974358974,5.12820512820513,-9.00220512820513,0.794871794871795,0.0515102564102564,0.300504358974359,0.0310825420512821,0.231392307692308,0.678205128205128,120.537948717949,198693.717948718
1974,"December",12,0.572820512820513,0.638333333333333,4.82051282051282,-8.68748717948718,0.82051282051282,0.0655487179487179,0.308136615384615,0.0449093043589744,0.220669230769231,0.680846153846154,122.135820512821,200601.717948718
1975,"January",1,0.560959183673469,0.631,5.36734693877551,-9.1719387755102,0.816326530612245,0.0597755102040816,0.305443428571429,0.0821495314285714,0.19834693877551,0.674102040816327,129.299448979592,205917.93877551
1975,"February",2,0.580047619047619,0.613928571428571,5.61904761904762,-9.49254761904762,0.80952380952381,0.0800642857142857,0.349120428571429,0.084072939047619,0.17805,0.651690476190476,125.313619047619,213321.333333333
1975,"March",3,0.590904761904762,0.612642857142857,5.78571428571429,-9.90488095238095,0.80952380952381,0.082,0.322581261904762,0.0786583828571429,0.218685714285714,0.69247619047619,125.596857142857,213043.857142857
1975,"April",4,0.589268292682927,0.585731707317073,5.92682926829268,-10.3578292682927,0.829268292682927,0.0720024390243902,0.343414951219512,0.0565790292682927,0.197756097560976,0.667341463414634,123.981414634146,212937.804878049
1975,"May",5,0.582238095238095,0.561802380952381,5.64285714285714,-10.4180476190476,0.880952380952381,0.0551857142857143,0.323289761904762,0.0795241097619048,0.203971428571429,0.639547619047619,115.107214285714,247270.69047619
1975,"June",6,0.569152173913044,0.553471739130435,4.65217391304348,-10.5965,0.869565217391304,0.0555173913043478,0.330839130434783,0.0598776315217391,0.20380652173913,0.620086956521739,113.434173913043,241759.02173913
1975,"July",7,0.569720930232558,0.58293023255814,4.81395348837209,-9.98746511627907,0.790697674418605,0.0542581395348837,0.337336325581395,0.0864223472093023,0.246853488372093,0.697325581395349,117.052209302326,215748.488372093
1975,"August",8,0.583022727272727,0.59325,4.86363636363636,-10.1294772727273,0.840909090909091,0.0483204545454545,0.300925272727273,0.139638311136364,0.240615909090909,0.733970454545455,120.347340909091,220055.272727273
1975,"September",9,0.576837209302326,0.598953488372093,5.65116279069767,-10.1469534883721,0.86046511627907,0.0595883720930233,0.294875627906977,0.0733902062790698,0.215762790697674,0.708179069767442,124.746441860465,220607.953488372
1975,"October",10,0.59925,0.612545454545455,5,-9.63315909090909,0.909090909090909,0.0661590909090909,0.312603409090909,0.0497221604545455,0.213904545454545,0.687840909090909,125.774795454545,205963.659090909
1975,"November",11,0.594576923076923,0.607846153846154,4.57692307692308,-9.56201923076923,0.807692307692308,0.0534653846153846,0.3258675,0.0714897765384615,0.17605,0.660507692307692,123.811384615385,213465.365384615
1975,"December",12,0.607529411764706,0.589764705882353,4.97058823529412,-9.28955882352941,0.735294117647059,0.0713617647058823,0.346231176470588,0.0731999979411765,0.196494117647059,0.633747058823529,117.190235294118,221730.588235294
1976,"January",1,0.613785714285714,0.601166666666667,5.33333333333333,-10.2301904761905,0.738095238095238,0.0690690476190476,0.350314238095238,0.0896963614285714,0.16635,0.652,117.777642857143,248850.214285714
1976,"February",2,0.600695652173913,0.615519565217391,5.52173913043478,-10.1557826086957,0.804347826086957,0.0669630434782609,0.279982897826087,0.0835690558695652,0.193147826086957,0.705434782608696,121.87252173913,254523.086956522
1976,"March",3,0.562380952380952,0.594854761904762,5.92857142857143,-10.0869761904762,0.833333333333333,0.061252380952381,0.349886745238095,0.0956788595238095,0.214742857142857,0.657190476190476,123.199404761905,246924.904761905
1976,"April",4,0.55247619047619,0.589211904761905,5.95238095238095,-10.0187619047619,0.80952380952381,0.0591928571428571,0.373910554761905,0.131342353095238,0.175219047619048,0.663452380952381,121.078119047619,238254.738095238
1976,"May",5,0.589272727272727,0.657954545454545,5.11363636363636,-9.73172727272727,0.681818181818182,0.0531795454545455,0.323816438636364,0.142339532272727,0.176845454545455,0.718840909090909,120.586181818182,248258.636363636
1976,"June",6,0.585976744186047,0.61453488372093,5,-10.5123255813953,0.697674418604651,0.061146511627907,0.361144186046512,0.0482885346511628,0.180793023255814,0.684,122.058558139535,240504.720930233
1976,"July",7,0.611684210526316,0.625315789473684,5.76315789473684,-10.3932368421053,0.631578947368421,0.0722342105263158,0.317833157894737,0.0515889928947368,0.216960526315789,0.670315789473684,123.141552631579,231326.447368421
1976,"August",8,0.605086956521739,0.598089130434783,5.84782608695652,-10.6955217391304,0.717391304347826,0.0719239130434783,0.343846956521739,0.0619149669565217,0.250045652173913,0.674934782608696,120.374826086957,231629.369565217
1976,"September",9,0.601342857142857,0.604974285714286,5.77142857142857,-10.2978571428571,0.714285714285714,0.0746285714285714,0.351964571428571,0.0548179062857143,0.29268,0.701371428571429,116.813057142857,242243.428571429
1976,"October",10,0.558707317073171,0.592343902439024,5.39024390243902,-10.2372195121951,0.804878048780488,0.0640926829268293,0.378648780487805,0.0977293509756098,0.305051219512195,0.658463414634146,120.605292682927,252592
1976,"November",11,0.537380952380952,0.591809523809524,5.45238095238095,-9.77485714285714,0.785714285714286,0.0485,0.391361904761905,0.117434597619048,0.27862380952381,0.611571428571429,120.1955,254316.547619048
1976,"December",12,0.558,0.594555555555556,5.62222222222222,-9.84388888888889,0.755555555555556,0.0450244444444444,0.381094,0.129278550222222,0.190691111111111,0.636644444444444,124.941666666667,233420
1977,"January",1,0.571528301886792,0.597301886792453,5.84905660377358,-10.0926037735849,0.622641509433962,0.0486566037735849,0.319195169811321,0.0872135552830189,0.188309433962264,0.614307547169811,121.528320754717,252732.037735849
1977,"February",2,0.595782608695652,0.644347826086957,5.84782608695652,-9.56147826086957,0.717391304347826,0.0602260869565217,0.29821247826087,0.055127505,0.184747826086957,0.6901,122.371608695652,246777.434782609
1977,"March",3,0.561770833333333,0.637666666666667,5.375,-9.82379166666667,0.8125,0.0570291666666667,0.316622333333333,0.0510743872916667,0.19608125,0.666929166666667,124.291916666667,236951.833333333
1977,"April",4,0.576697674418605,0.620790697674419,4.90697674418605,-9.86732558139535,0.837209302325581,0.0493976744186047,0.299016930232558,0.0577658779069767,0.193455813953488,0.689627906976744,125.696860465116,243767.627906977
1977,"May",5,0.62005,0.61125,4.525,-9.770975,0.825,0.0464325,0.3020015,0.059685252,0.1603125,0.72545,117.943625,253634.55
1977,"June",6,0.618375,0.63309375,5.375,-9.27975,0.75,0.054325,0.2891296875,0.07807620625,0.21756875,0.6961875,122.13590625,251763.71875
1977,"July",7,0.586466666666667,0.639266666666667,5.02222222222222,-9.60137777777778,0.733333333333333,0.0609688888888889,0.269613286666667,0.108107885777778,0.196928888888889,0.671022222222222,121.863355555556,237767.666666667
1977,"August",8,0.594414634146341,0.628,4.78048780487805,-9.87434146341463,0.731707317073171,0.0686560975609756,0.290674095121951,0.112014315121951,0.181692682926829,0.679170731707317,127.115951219512,227868.487804878
1977,"September",9,0.568098039215686,0.692509803921569,4.58823529411765,-9.46801960784314,0.784313725490196,0.0633,0.229525233333333,0.112393205686275,0.204227450980392,0.667921568627451,124.095490196078,255659.960784314
1977,"October",10,0.552949152542373,0.667796610169492,5.05084745762712,-9.3634406779661,0.779661016949153,0.0562762711864407,0.221703728813559,0.0876592257627119,0.222435593220339,0.659779661016949,127.561,242127.406779661
1977,"November",11,0.551369565217391,0.636695652173913,5.19565217391304,-9.78830434782609,0.739130434782609,0.0526086956521739,0.224823913043478,0.124241595217391,0.200186956521739,0.648891304347826,125.994217391304,241079.413043478
1977,"December",12,0.567789473684211,0.615894736842105,4.97368421052632,-9.99002631578947,0.578947368421053,0.0561052631578947,0.27355,0.0934618439473684,0.203571052631579,0.643855263157895,121.092763157895,253812.657894737
1978,"January",1,0.564833333333333,0.625203703703704,5.24074074074074,-9.71403703703704,0.62962962962963,0.0597722222222222,0.250574227777778,0.0927624248148148,0.221518518518519,0.636583333333333,121.721759259259,247756.611111111
1978,"February",2,0.550363636363636,0.652681818181818,5.34090909090909,-9.51161363636364,0.795454545454545,0.0616590909090909,0.213440302272727,0.06423486,0.220015909090909,0.597136363636364,130.021545454545,247057.568181818
1978,"March",3,0.559513513513514,0.633540540540541,5.86486486486486,-9.65259459459459,0.675675675675676,0.0640324324324324,0.251458224324324,0.0587589827027027,0.177010810810811,0.623459459459459,128.818216216216,244773.405405405
1978,"April",4,0.5946875,0.629416666666667,5.6875,-9.75114583333333,0.6875,0.0588895833333333,0.265416458333333,0.0465744795833333,0.181870833333333,0.6460625,125.3665,240675.458333333
1978,"May",5,0.602592592592593,0.656203703703704,5.74074074074074,-9.35374074074074,0.666666666666667,0.0509740740740741,0.264030555555556,0.0495867053703704,0.199181481481481,0.671296296296296,117.534185185185,233465.111111111
1978,"June",6,0.600019230769231,0.659903846153846,5.76923076923077,-9.29632692307692,0.596153846153846,0.0533365384615385,0.211716538461538,0.0393590903846154,0.169832692307692,0.701461538461538,117.128980769231,233715.519230769
1978,"July",7,0.590941176470588,0.653735294117647,6.05882352941176,-9.37289705882353,0.617647058823529,0.0495088235294118,0.189010852941176,0.0854096610294118,0.173216176470588,0.680860294117647,117.698985294118,258626.323529412
1978,"August",8,0.595092307692308,0.651861538461538,5.76923076923077,-9.35673846153846,0.738461538461539,0.0495707692307692,0.195509264615385,0.0884177773846154,0.190536923076923,0.690161538461538,122.419184615385,266086.692307692
1978,"September",9,0.5745,0.666672413793103,5.31034482758621,-9.31865517241379,0.775862068965517,0.0479948275862069,0.210860796551724,0.0712387324137931,0.196489655172414,0.668474137931034,125.611448275862,256276.068965517
1978,"October",10,0.565693548387097,0.693516129032258,5.25806451612903,-9.29395161290322,0.790322580645161,0.0514516129032258,0.217476627419355,0.081731429516129,0.196567741935484,0.70033064516129,133.423516129032,252235.822580645
1978,"November",11,0.582237288135593,0.666271186440678,5.11864406779661,-9.68808474576271,0.813559322033898,0.0568559322033898,0.174801218644068,0.113246771016949,0.15534406779661,0.709135593220339,133.056627118644,245472.237288136
1978,"December",12,0.599245283018868,0.634150943396226,5.09433962264151,-10.0369622641509,0.773584905660377,0.0511924528301887,0.173001326415094,0.0716843020754717,0.157030188679245,0.685943396226415,127.654849056604,255106.905660377
1979,"January",1,0.610064516129032,0.663870967741935,5.33870967741935,-9.49572580645161,0.758064516129032,0.0580451612903226,0.176210548387097,0.0466388316129032,0.185817741935484,0.674483870967742,129.374419354839,257339.274193548
1979,"February",2,0.598289855072464,0.668014492753623,5.92753623188406,-9.78778260869565,0.72463768115942,0.0586927536231884,0.166217347826087,0.0439313927536232,0.176947826086957,0.68168115942029,129.533376811594,259971.710144928
1979,"March",3,0.599838235294118,0.678044117647059,5.73529411764706,-9.51664705882353,0.720588235294118,0.0703470588235294,0.189731330882353,0.0709795541176471,0.185557352941176,0.671025,128.52225,258102.926470588
1979,"April",4,0.608375,0.6779375,5.3125,-9.766675,0.7,0.06430875,0.17399709375,0.1117386525,0.1680275,0.669,126.3533125,269626.65
1979,"May",5,0.623067567567568,0.666918918918919,5,-9.80298648648649,0.72972972972973,0.0577527027027027,0.218818945945946,0.116325792702703,0.188098648648649,0.685144594594595,123.035445945946,263360.986486487
1979,"June",6,0.621253333333333,0.675613333333333,4.89333333333333,-9.55193333333333,0.693333333333333,0.055136,0.214382306666667,0.0869944108,0.167833333333333,0.72656,121.812933333333,264803.44
1979,"July",7,0.608962025316456,0.647772151898734,5.39240506329114,-9.79555696202532,0.670886075949367,0.0493594936708861,0.23271029113924,0.0819909493670886,0.223901265822785,0.710006329113924,124.448734177215,264598.886075949
1979,"August",8,0.620705882352941,0.668779411764706,5.47058823529412,-9.32288235294118,0.676470588235294,0.0507338235294118,0.193848748529412,0.0759586776470588,0.207808823529412,0.715169117647059,126.102044117647,250070.794117647
1979,"September",9,0.61588,0.684786666666667,5.50666666666667,-9.30829333333333,0.733333333333333,0.0602093333333333,0.176253505333333,0.0491454154666667,0.204237333333333,0.705673333333333,130.858466666667,243852.4
1979,"October",10,0.618185714285714,0.6714,4.98571428571429,-9.61565714285714,0.742857142857143,0.0575828571428571,0.176838021428571,0.0651162381428571,0.14802,0.7049,127.584814285714,250165.271428571
1979,"November",11,0.604142857142857,0.655584415584416,4.55844155844156,-9.68132467532467,0.727272727272727,0.0569402597402597,0.16982482987013,0.109080923246753,0.18387012987013,0.683662337662338,124.909948051948,249145.220779221
1979,"December",12,0.623220338983051,0.618610169491525,4.88135593220339,-10.1689830508475,0.76271186440678,0.0507762711864407,0.225825913559322,0.127060448813559,0.212501694915254,0.683123728813559,120.945813559322,250014.559322034
1980,"January",1,0.619972222222222,0.63825,5.125,-9.96801388888889,0.736111111111111,0.0562444444444444,0.193408495833333,0.135190918472222,0.201470833333333,0.666684722222222,120.239694444444,250767.416666667
1980,"February",2,0.615680555555556,0.685541666666667,5.59722222222222,-9.56752777777778,0.722222222222222,0.0622694444444444,0.172078306944444,0.0990709270833333,0.194593055555556,0.7163375,127.634333333333,251564.986111111
1980,"March",3,0.611558441558442,0.668892207792208,5.83116883116883,-10.454025974026,0.727272727272727,0.057761038961039,0.173477619480519,0.0921758392207792,0.185450649350649,0.68402987012987,126.408584415584,249566.142857143
1980,"April",4,0.584810810810811,0.714727027027027,5.63513513513514,-9.67040540540541,0.716216216216216,0.0547527027027027,0.164093610810811,0.0796706191891892,0.158987837837838,0.688094594594595,127.28772972973,242800.445945946
1980,"May",5,0.588655172413793,0.690655172413793,5.27586206896552,-10.0823793103448,0.706896551724138,0.0521637931034483,0.177251175862069,0.0967735103448276,0.162177586206897,0.658431034482759,130.587155172414,256546.396551724
1980,"June",6,0.579323943661972,0.675785915492958,4.85915492957746,-9.9706338028169,0.690140845070423,0.0596676056338028,0.199438823943662,0.0889857595774648,0.195597183098592,0.651919718309859,128.885718309859,247266.647887324
1980,"July",7,0.566898550724638,0.673359420289855,5.02898550724638,-9.90846376811594,0.652173913043478,0.0596188405797101,0.223971786956522,0.138348953188406,0.249098550724638,0.635189855072464,123.090550724638,242153.188405797
1980,"August",8,0.609323943661972,0.641884507042254,5.08450704225352,-9.97439436619718,0.619718309859155,0.0572450704225352,0.217850570422535,0.113505528873239,0.187066197183099,0.690902816901408,127.056394366197,240239.61971831
1980,"September",9,0.652092307692308,0.65128,5.32307692307692,-10.1656923076923,0.615384615384615,0.0643692307692308,0.184099053846154,0.0520631436923077,0.191547692307692,0.760876923076923,128.519861538462,238017.646153846
1980,"October",10,0.64971875,0.674175,4.375,-9.848453125,0.65625,0.0660234375,0.1712571171875,0.03864062953125,0.215453125,0.748234375,126.892921875,252814.375
1980,"November",11,0.617333823529412,0.676576470588235,4.39705882352941,-9.90689705882353,0.602941176470588,0.0555779411764706,0.212190183823529,0.0957262241176471,0.189579411764706,0.701,121.033823529412,249790
1980,"December",12,0.610490909090909,0.667872727272727,4.72727272727273,-9.41229090909091,0.636363636363636,0.0599890909090909,0.236118218181818,0.0516621121818182,0.137516363636364,0.675216363636364,121.573109090909,237550.818181818
1981,"January",1,0.607319444444444,0.651708333333333,4.5,-9.03840277777778,0.680555555555556,0.0584513888888889,0.222687152777778,0.0556027640277778,0.1654,0.674984722222222,120.831875,241458.819444444
1981,"February",2,0.586730158730159,0.667190476190476,4.6031746031746,-8.76422222222222,0.746031746031746,0.0629126984126984,0.175971761904762,0.0790950341269841,0.205285714285714,0.655049206349206,127.017571428571,237905.857142857
1981,"March",3,0.580314285714286,0.685757142857143,4.8,-9.45985714285714,0.771428571428571,0.05817,0.156843191428571,0.0803879964285714,0.22157,0.671585714285714,131.892157142857,238471.342857143
1981,"April",4,0.56955737704918,0.695552459016393,4.91803278688525,-9.49313114754098,0.770491803278688,0.0613065573770492,0.128437072131148,0.0316441444262295,0.200472131147541,0.670926229508197,131.302409836066,232502.540983607
1981,"May",5,0.570337837837838,0.691239189189189,4.83783783783784,-9.27010810810811,0.783783783783784,0.0594986486486486,0.159085402027027,0.0450775294594595,0.199405405405405,0.642609459459459,127.633067567568,229614.445945946
1981,"June",6,0.582959459459459,0.683185135135135,5.08108108108108,-9.33101351351351,0.797297297297297,0.0659472972972973,0.174492699324324,0.0475693151351351,0.207364864864865,0.652109459459459,125.527959459459,247720.972972973
1981,"July",7,0.582724637681159,0.674710144927536,4.8695652173913,-9.9183768115942,0.768115942028985,0.0605652173913043,0.166661738405797,0.0872076897101449,0.215828985507246,0.651573913043478,125.119594202899,256762.811594203
1981,"August",8,0.623584615384615,0.677446153846154,4.84615384615385,-9.77955384615385,0.707692307692308,0.0528215384615385,0.1693068,0.124017816615385,0.19652,0.670630769230769,123.897969230769,254967.538461538
1981,"September",9,0.62748275862069,0.68448275862069,5.18965517241379,-9.43841379310345,0.724137931034483,0.0528310344827586,0.186013189655172,0.08527426,0.175922413793103,0.696189655172414,127.719189655172,245797.24137931
1981,"October",10,0.599538461538462,0.690384615384615,4.73846153846154,-9.1838,0.753846153846154,0.0549615384615385,0.171832989384615,0.0759780056923077,0.198333846153846,0.640646153846154,126.894846153846,245216
1981,"November",11,0.586666666666667,0.692853333333333,4.92,-9.19584,0.653333333333333,0.061656,0.179134941466667,0.141446219066667,0.203104,0.632962666666667,127.73596,235830.48
1981,"December",12,0.601851063829787,0.626063829787234,5.4468085106383,-9.40353191489362,0.702127659574468,0.0600957446808511,0.241208361702128,0.105893130425532,0.200106382978723,0.647646808510638,123.751659574468,232351.638297872
1982,"January",1,0.572179104477612,0.62855223880597,4.65671641791045,-9.76097014925373,0.73134328358209,0.0478791044776119,0.240050935970149,0.0855086316417911,0.210817910447761,0.654525373134328,126.261641791045,236959.268656716
1982,"February",2,0.568193548387097,0.648790322580645,5.29032258064516,-9.88570967741935,0.67741935483871,0.0537370967741935,0.209883430806452,0.0899544183870968,0.203856451612903,0.661214516129032,127.841274193548,247238.903225806
1982,"March",3,0.567409090909091,0.688454545454545,5.59090909090909,-9.30354545454546,0.681818181818182,0.0546030303030303,0.192872040757576,0.104101580909091,0.212551515151515,0.629363636363636,124.846590909091,245820.318181818
1982,"April",4,0.598547945205479,0.674068493150685,5.52054794520548,-9.2478904109589,0.698630136986301,0.0511821917808219,0.205472487671233,0.0892231735616438,0.200242465753425,0.654479452054795,121.984547945205,253589.97260274
1982,"May",5,0.623932432432432,0.694067567567568,5.27027027027027,-9.27247297297297,0.662162162162162,0.0580027027027027,0.204482955405405,0.0683821487837838,0.223232432432432,0.664391891891892,119.96027027027,249020.972972973
1982,"June",6,0.642275362318841,0.683092753623188,4.81159420289855,-8.85873913043478,0.681159420289855,0.057,0.216626872463768,0.0891113860869565,0.211455072463768,0.678611594202899,118.231072463768,258566.507246377
1982,"July",7,0.627636363636364,0.698148051948052,4.77922077922078,-8.59420779220779,0.688311688311688,0.0576207792207792,0.193201366233766,0.08253665,0.212361038961039,0.657996103896104,119.10112987013,247698.155844156
1982,"August",8,0.664842105263158,0.654881578947368,5.40789473684211,-9.64667105263158,0.618421052631579,0.0652671052631579,0.221342578947368,0.0870673182894737,0.183538157894737,0.663614473684211,117.494078947368,261090.25
1982,"September",9,0.664471428571429,0.695971428571429,5.91428571428571,-9.30051428571429,0.628571428571429,0.0671514285714286,0.199443471428571,0.059029472,0.197847142857143,0.697372857142857,118.977657142857,264343.842857143
1982,"October",10,0.662944444444444,0.661805555555556,5.98611111111111,-9.60968055555556,0.666666666666667,0.0551736111111111,0.178488569444444,0.0761347904166667,0.202155555555556,0.6962375,119.303416666667,263236.958333333
1982,"November",11,0.639377049180328,0.652049180327869,6.27868852459016,-10.0909672131148,0.704918032786885,0.0520065573770492,0.17895752295082,0.0780029754098361,0.193970491803279,0.708973770491803,122.462098360656,255169.93442623
